0.004,0.12153816,-0.09847762,0.034932613,0.003,0.0076785767,-0.020683892,0.004642578
0.014,0.1368475,-0.13446605,0.056937695,0.013,0.0119546335,-0.011520915,0.004642578
0.024,0.12849903,-0.16904695,0.04371643,0.023,0.014398094,-0.0041905306,0.004642578
0.034,0.107292175,-0.19138679,0.01915884,0.033,0.01500896,0.0037507191,0.004031714
0.045,0.06219673,-0.18818916,-0.011475086,0.043,0.01500896,0.0061941817,0.004642578
0.054,0.051968575,-0.1692207,-4.8446655E-4,0.053,0.01378723,0.010470234,0.0034208484
0.066,0.048996925,-0.12027079,-0.0015945435,0.063,0.014398094,0.0129136965,0.0034208484
0.074,0.06036949,-0.07068185,0.021270752,0.073,0.0119546335,0.0129136965,-0.00329867
0.084,0.033703804,-4.0903687E-6,0.03885889,0.083,0.012565498,0.018411487,-0.005131265
0.094,-0.013122559,-4.4365227E-4,0.048918247,0.093,0.009511172,0.021465808,-0.010018187
0.104,-0.040783882,0.048132747,0.08649349,0.103,0.006456846,0.020244077,-0.009407321
0.114,-0.054148674,0.053073127,0.09665251,0.113,0.0101220375,0.017189756,-0.011239918
0.124,-0.07490444,0.06718407,0.095216274,0.123,0.012565498,0.0110810995,-0.012461649
0.134,-0.072984695,0.047530252,0.091513634,0.133,0.014398094,0.008026771,-0.013072515
0.144,-0.07244682,0.038839437,0.07497692,0.143,0.014398094,0.0031398535,-0.010018187
0.154,-0.054027557,0.011214783,0.08012152,0.153,0.018063286,6.9639087E-4,-0.005131265
0.164,-0.046554565,0.00534706,0.07719755,0.163,0.020506747,-0.003579665,-0.001466075
0.174,-0.033221245,0.009197159,0.076898575,0.173,0.020506747,-0.0066339895,3.66522E-4
0.184,0.005138397,0.004766045,0.06722164,0.183,0.020506747,-0.0084665865,0.0015882514
0.194,0.01965332,-0.015138824,0.072935104,0.193,0.01623069,-0.0060231276,-2.4434365E-4
0.204,0.025988579,-0.008563539,0.06512213,0.203,0.012565498,-0.0011362061,-8.552093E-4
0.214,0.0049419403,0.0150723355,0.060626507,0.213,0.006456846,0.0025289878,-2.4434365E-4
0.224,-0.01947689,0.020777563,0.07848549,0.223,0.0027916546,0.0068050474,-0.001466075
0.234,-0.05613804,-0.003501432,0.062114716,0.233,9.5905876E-4,6.9639087E-4,-0.00329867
0.244,-0.07978535,-0.009974575,0.0747509,0.243,0.0058459807,-0.003579665,-0.0026878044
0.254,-0.047454834,-0.026872372,0.07832813,0.253,0.0052351155,-0.010299183,3.66522E-4
0.264,-0.017494202,-0.019961277,0.09742117,0.263,0.0076785767,-0.010299183,-2.4434365E-4
0.274,0.02456665,-0.020008916,0.08755064,0.273,0.0101220375,-0.007244855,0.0034208484
0.284,0.030870438,-0.0065369997,0.061843395,0.283,0.0101220375,-0.0029687993,0.0076969042
0.294,0.013156891,0.028409079,0.054222584,0.293,0.0076785767,-0.003579665,0.006475175
0.304,-0.007985115,0.035472736,0.061872005,0.303,0.008900307,8.5525215E-5,0.004031714
0.314,-0.03745365,0.0069660395,0.07421684,0.313,0.0058459807,6.9639087E-4,0.006475175
0.324,-0.058707237,-0.062173992,0.12516737,0.323,0.0052351155,-0.0048013963,0.0052534435
0.334,-0.07023144,-0.07500263,0.10042572,0.333,0.006456846,-0.0029687993,0.004642578
0.344,-0.046126366,-0.10448124,0.094147205,0.343,0.010732903,-0.009688318,0.005864309
0.354,-0.028113365,-0.082377695,0.08088875,0.353,0.0119546335,-0.01213178,0.020525075
0.364,0.011338234,-0.060552232,0.06184244,0.363,0.0082894415,-0.013353508,0.029077189
